TITLE = "C00001"
VARIABLES = "frequency","SPL","broad band SPL",
ZONE T="Frame 1", I=59801
50.000000000000000	 35.540801211685753	16.177353307567834	
50.250000000000000	 35.887239936874792	16.184594451016736	
50.500000000000000	 26.142086791360732	16.192799248922981	
50.750000000000000	 20.673196383840619	16.200996303790063	
51.000000000000000	 19.126821384797250	16.212649724432143	
51.250000000000000	 21.232188111049346	16.224287531212692	
51.500000000000000	 32.088842347174278	16.234196973702389	
51.750000000000000	 31.162691023098489	16.244095123720843	
52.000000000000000	 18.001677394635045	16.253756050258431	
52.250000000000000	 18.215485347521437	16.263406243316819	
52.500000000000000	 17.913156948071222	16.337990554984859	
52.750000000000000	 17.343794932259367	16.411939872110359	
53.000000000000000	 19.036401386477987	16.431348040025235	
53.250000000000000	 17.856563231961889	16.450712938066271	
53.500000000000000	 18.381378978880164	16.467413323854831	
53.750000000000000	 16.411939872110359	16.484081661371523	
54.000000000000000	 15.933556901603927	16.487706074138391	
54.250000000000000	 15.459060278664250	16.491328975155803	
54.500000000000000	 14.800608992604873	16.503294363718094	
54.750000000000000	 16.779877391738850	16.515243291837482	
55.000000000000000	 16.170106122376204	16.531218810860455	
55.250000000000000	 16.015147938208159	16.547165000851649	
55.500000000000000	 14.994313858588399	16.594748934074087	
55.750000000000000	 15.314012971200100	16.642073607760935	
56.000000000000000	 15.181732752636226	16.661669371525761	
56.250000000000000	 14.822925997191692	16.681221025846721	
56.500000000000000	 15.518313517913677	16.682691377870761	
56.750000000000000	 13.834014442758455	16.684161481034952	
57.000000000000000	 14.401330886926401	16.690546966746325	
57.250000000000000	 16.037743537881191	16.696927761576546	
57.500000000000000	 16.700732906671789	16.698830542495585	
57.750000000000000	 16.684161481034952	16.700732906671789	
58.000000000000000	 17.132461054863565	16.705213886892306	
58.250000000000000	 23.352757393302355	16.709692556603287	
58.500000000000000	 27.973159513462655	16.744855863537143	
58.750000000000000	 25.151178274797786	16.779877391738850	
59.000000000000000	 21.031669277523957	16.784068991421929	
